_sqrt_TW_freq 	 _amp 	 _theta 	 _DCV 	 _time 	 _sensor_temp 	 _diff 	 _tesla 	 _temp_A 	 _temp_B 	 
1.19582607E+1	1.82493000E-6	2.84743486E+0	7.15310800E-2	4.73357447E+3	1.83215341E+3	2.45351854E-7	8.79380000E+0	1.27122301E+2	0.00000000E+0
1.19582607E+1	1.82656000E-6	2.84753958E+0	7.15308000E-2	4.73587928E+3	1.83214624E+3	2.45407563E-7	8.79380000E+0	1.27150429E+2	0.00000000E+0
1.19582607E+1	1.82819000E-6	2.84764430E+0	7.15326900E-2	4.73818492E+3	1.83219465E+3	2.45463291E-7	8.79380000E+0	1.27175457E+2	0.00000000E+0
1.19582607E+1	1.82936000E-6	2.84785374E+0	7.15361800E-2	4.74048240E+3	1.83228404E+3	2.45574804E-7	8.79380000E+0	1.27200661E+2	0.00000000E+0
1.19582607E+1	1.83029000E-6	2.84816790E+0	7.15384600E-2	4.74278408E+3	1.83234244E+3	2.45742215E-7	8.79380000E+0	1.27223013E+2	0.00000000E+0
1.19582607E+1	1.83052000E-6	2.84816790E+0	7.15381600E-2	4.74508150E+3	1.83233475E+3	2.45742215E-7	8.79380000E+0	1.27245271E+2	0.00000000E+0
1.19582607E+1	1.83075000E-6	2.84827262E+0	7.15394900E-2	4.74738070E+3	1.83236882E+3	2.45798057E-7	8.79380000E+0	1.27265508E+2	0.00000000E+0
1.19582607E+1	1.83122000E-6	2.84806318E+0	7.15408500E-2	4.74968481E+3	1.83240365E+3	2.45686392E-7	8.79370000E+0	1.27292988E+2	0.00000000E+0
1.19582607E+1	1.83169000E-6	2.84785374E+0	7.15429900E-2	4.75198317E+3	1.83245847E+3	2.45574804E-7	8.79370000E+0	1.27311481E+2	0.00000000E+0
1.19582607E+1	1.83192000E-6	2.84764430E+0	7.15434300E-2	4.75429196E+3	1.83246974E+3	2.45463291E-7	8.79380000E+0	1.27337397E+2	0.00000000E+0
1.19582607E+1	1.83262000E-6	2.84743486E+0	7.15468200E-2	4.75659840E+3	1.83255656E+3	2.45351854E-7	8.79370000E+0	1.27365403E+2	0.00000000E+0
1.19582607E+1	1.83332000E-6	2.84733014E+0	7.15487600E-2	4.75889729E+3	1.83260625E+3	2.45296164E-7	8.79370000E+0	1.27611049E+2	0.00000000E+0
1.19582607E+1	1.83401000E-6	2.84701598E+0	7.15508500E-2	4.76121356E+3	1.83265979E+3	2.45129208E-7	8.79380000E+0	1.27603465E+2	0.00000000E+0
1.19582607E+1	1.83471000E-6	2.84680654E+0	7.15529200E-2	4.76353079E+3	1.83271281E+3	2.45017998E-7	8.79370000E+0	1.27603725E+2	0.00000000E+0
1.19582607E+1	1.83495000E-6	2.84638766E+0	7.15552900E-2	4.76583280E+3	1.83277351E+3	2.44795806E-7	8.79370000E+0	1.27608579E+2	0.00000000E+0
1.19582607E+1	1.83518000E-6	2.84596878E+0	7.15565200E-2	4.76812886E+3	1.83280501E+3	2.44573916E-7	8.79370000E+0	1.27611728E+2	0.00000000E+0
1.19582607E+1	1.83518000E-6	2.84544519E+0	7.15582000E-2	4.77042215E+3	1.83284804E+3	2.44296978E-7	8.79370000E+0	1.27618295E+2	0.00000000E+0
1.19582607E+1	1.83541000E-6	2.84502631E+0	7.15604500E-2	4.77272104E+3	1.83290568E+3	2.44075766E-7	8.79370000E+0	1.27630839E+2	0.00000000E+0
1.19582607E+1	1.83588000E-6	2.84471215E+0	7.15635400E-2	4.77502506E+3	1.83298482E+3	2.43910054E-7	8.79370000E+0	1.27645478E+2	0.00000000E+0
1.19582607E+1	1.83611000E-6	2.84460743E+0	7.15645000E-2	4.77733080E+3	1.83300941E+3	2.43854854E-7	8.79370000E+0	1.27666823E+2	0.00000000E+0
1.19582607E+1	1.83658000E-6	2.84471215E+0	7.15680200E-2	4.77963621E+3	1.83309957E+3	2.43910054E-7	8.79370000E+0	1.27690787E+2	0.00000000E+0
1.19582607E+1	1.83681000E-6	2.84481687E+0	7.15689400E-2	4.78195115E+3	1.83312313E+3	2.43965273E-7	8.79370000E+0	1.27717419E+2	0.00000000E+0
1.19582607E+1	1.83681000E-6	2.84492159E+0	7.15716300E-2	4.78424491E+3	1.83319203E+3	2.44020510E-7	8.79370000E+0	1.27754151E+2	0.00000000E+0
1.19582607E+1	1.83704000E-6	2.84513103E+0	7.15746800E-2	4.78654631E+3	1.83327015E+3	2.44131041E-7	8.79370000E+0	1.27789759E+2	0.00000000E+0
1.19582607E+1	1.83681000E-6	2.84544519E+0	7.15768300E-2	4.78885488E+3	1.83332522E+3	2.44296978E-7	8.79370000E+0	1.27828343E+2	0.00000000E+0
1.19582607E+1	1.83658000E-6	2.84565463E+0	7.15772200E-2	4.79115460E+3	1.83333521E+3	2.44407697E-7	8.79370000E+0	1.27867922E+2	0.00000000E+0
1.19582607E+1	1.83634000E-6	2.84607350E+0	7.15790900E-2	4.79346890E+3	1.83338311E+3	2.44629361E-7	8.79370000E+0	1.27904500E+2	0.00000000E+0
1.19582607E+1	1.83588000E-6	2.84659710E+0	7.15817000E-2	4.79577973E+3	1.83344996E+3	2.44906864E-7	8.79370000E+0	1.27936930E+2	0.00000000E+0
1.19582607E+1	1.83541000E-6	2.84701598E+0	7.15820500E-2	4.79807867E+3	1.83345892E+3	2.45129208E-7	8.79370000E+0	1.27971169E+2	0.00000000E+0
1.19582607E+1	1.83564000E-6	2.84753958E+0	7.15881200E-2	4.80038742E+3	1.83361440E+3	2.45407563E-7	8.79370000E+0	1.28002262E+2	0.00000000E+0
1.19582607E+1	1.83541000E-6	2.84795846E+0	7.15889400E-2	4.80269284E+3	1.83363540E+3	2.45630588E-7	8.79370000E+0	1.28036298E+2	0.00000000E+0
1.19582607E+1	1.83588000E-6	2.84827262E+0	7.15920100E-2	4.80499286E+3	1.83371403E+3	2.45798057E-7	8.79370000E+0	1.28070495E+2	0.00000000E+0
1.19582607E+1	1.83588000E-6	2.84858678E+0	7.15942400E-2	4.80729677E+3	1.83377115E+3	2.45965697E-7	8.79360000E+0	1.28109851E+2	0.00000000E+0
1.19582607E+1	1.83588000E-6	2.84890094E+0	7.15975300E-2	4.80960309E+3	1.83385542E+3	2.46133509E-7	8.79370000E+0	1.28147609E+2	0.00000000E+0
1.19582607E+1	1.83588000E-6	2.84911038E+0	7.16003200E-2	4.81190785E+3	1.83392688E+3	2.46245479E-7	8.79370000E+0	1.28181770E+2	0.00000000E+0
1.19582607E+1	1.83564000E-6	2.84942454E+0	7.16031700E-2	4.81421914E+3	1.83399988E+3	2.46413577E-7	8.79360000E+0	1.28215323E+2	0.00000000E+0
1.19582607E+1	1.83518000E-6	2.84963398E+0	7.16046200E-2	4.81651888E+3	1.83403702E+3	2.46525738E-7	8.79370000E+0	1.28250209E+2	0.00000000E+0
1.19582607E+1	1.83518000E-6	2.84973870E+0	7.16078500E-2	4.81880918E+3	1.83411975E+3	2.46581847E-7	8.79370000E+0	1.28289405E+2	0.00000000E+0
1.19582607E+1	1.83518000E-6	2.84984342E+0	7.16101000E-2	4.82110258E+3	1.83417738E+3	2.46637976E-7	8.79360000E+0	1.28330555E+2	0.00000000E+0
1.19582607E+1	1.83541000E-6	2.85005286E+0	7.16111000E-2	4.82340495E+3	1.83420299E+3	2.46750290E-7	8.79370000E+0	1.28372210E+2	0.00000000E+0
1.19582607E+1	1.83564000E-6	2.85026229E+0	7.16133000E-2	4.82570282E+3	1.83425934E+3	2.46862681E-7	8.79370000E+0	1.28414360E+2	0.00000000E+0
1.19582607E+1	1.83588000E-6	2.85036701E+0	7.16143900E-2	4.82800665E+3	1.83428726E+3	2.46918905E-7	8.79360000E+0	1.28454633E+2	0.00000000E+0
1.19582607E+1	1.83634000E-6	2.85047173E+0	7.16161500E-2	4.83031126E+3	1.83433234E+3	2.46975149E-7	8.79370000E+0	1.28490910E+2	0.00000000E+0
1.19582607E+1	1.83681000E-6	2.85057645E+0	7.16186900E-2	4.83260705E+3	1.83439740E+3	2.47031412E-7	8.79370000E+0	1.28523129E+2	0.00000000E+0
1.19582607E+1	1.83704000E-6	2.85057645E+0	7.16216600E-2	4.83490835E+3	1.83447347E+3	2.47031412E-7	8.79360000E+0	1.28558421E+2	0.00000000E+0
1.19582607E+1	1.83704000E-6	2.85057645E+0	7.16243800E-2	4.83720465E+3	1.83454314E+3	2.47031412E-7	8.79370000E+0	1.28590336E+2	0.00000000E+0
1.19582607E+1	1.83727000E-6	2.85047173E+0	7.16277900E-2	4.83950995E+3	1.83463048E+3	2.46975149E-7	8.79370000E+0	1.28630226E+2	0.00000000E+0
1.19582607E+1	1.83774000E-6	2.85047173E+0	7.16292800E-2	4.84181599E+3	1.83466864E+3	2.46975149E-7	8.79360000E+0	1.28676806E+2	0.00000000E+0
1.19582607E+1	1.83797000E-6	2.85057645E+0	7.16315900E-2	4.84411298E+3	1.83472781E+3	2.47031412E-7	8.79360000E+0	1.28715016E+2	0.00000000E+0
1.19582607E+1	1.83821000E-6	2.85068117E+0	7.16333500E-2	4.84640630E+3	1.83477289E+3	2.47087694E-7	8.79360000E+0	1.28758336E+2	0.00000000E+0
1.19582607E+1	1.83821000E-6	2.85078589E+0	7.16373200E-2	4.84870810E+3	1.83487458E+3	2.47143995E-7	8.79360000E+0	1.28785531E+2	0.00000000E+0
1.19582607E+1	1.83821000E-6	2.85099533E+0	7.16383200E-2	4.85101077E+3	1.83490019E+3	2.47256655E-7	8.79360000E+0	1.28811189E+2	0.00000000E+0
1.19582607E+1	1.83867000E-6	2.85099533E+0	7.16403000E-2	4.85331017E+3	1.83495090E+3	2.47256655E-7	8.79360000E+0	1.28829471E+2	0.00000000E+0
1.19582607E+1	1.83890000E-6	2.85099533E+0	7.16414400E-2	4.85563201E+3	1.83498010E+3	2.47256655E-7	8.79360000E+0	1.28856123E+2	0.00000000E+0
1.19582607E+1	1.83914000E-6	2.85089061E+0	7.16433000E-2	4.85792706E+3	1.83502774E+3	2.47200315E-7	8.79360000E+0	1.28871574E+2	0.00000000E+0
1.19582607E+1	1.83937000E-6	2.85099533E+0	7.16459600E-2	4.86023289E+3	1.83509588E+3	2.47256655E-7	8.79360000E+0	1.28903444E+2	0.00000000E+0
1.19582607E+1	1.83890000E-6	2.85099533E+0	7.16479900E-2	4.86254184E+3	1.83514787E+3	2.47256655E-7	8.79360000E+0	1.28925102E+2	0.00000000E+0
1.19582607E+1	1.83867000E-6	2.85089061E+0	7.16509400E-2	4.86483900E+3	1.83522343E+3	2.47200315E-7	8.79360000E+0	1.28943415E+2	0.00000000E+0
1.19582607E+1	1.83844000E-6	2.85089061E+0	7.16529200E-2	4.86714521E+3	1.83527415E+3	2.47200315E-7	8.79350000E+0	1.28961513E+2	0.00000000E+0
1.19582607E+1	1.83821000E-6	2.85089061E+0	7.16535300E-2	4.86945408E+3	1.83528977E+3	2.47200315E-7	8.79360000E+0	1.28980141E+2	0.00000000E+0
1.19582607E+1	1.83821000E-6	2.85089061E+0	7.16580300E-2	4.87174994E+3	1.83540503E+3	2.47200315E-7	8.79360000E+0	1.29006696E+2	0.00000000E+0
1.19582607E+1	1.83797000E-6	2.85089061E+0	7.16587900E-2	4.87405311E+3	1.83542450E+3	2.47200315E-7	8.79360000E+0	1.29045410E+2	0.00000000E+0
1.19582607E+1	1.83774000E-6	2.85078589E+0	7.16619300E-2	4.87636508E+3	1.83550492E+3	2.47143995E-7	8.79350000E+0	1.29092733E+2	0.00000000E+0
1.19582607E+1	1.83727000E-6	2.85057645E+0	7.16629900E-2	4.87866857E+3	1.83553207E+3	2.47031412E-7	8.79350000E+0	1.29134648E+2	0.00000000E+0
1.19582607E+1	1.83704000E-6	2.85047173E+0	7.16646900E-2	4.88097456E+3	1.83557561E+3	2.46975149E-7	8.79360000E+0	1.29184717E+2	0.00000000E+0
1.19582607E+1	1.83681000E-6	2.85015758E+0	7.16676400E-2	4.88327941E+3	1.83565117E+3	2.46806476E-7	8.79350000E+0	1.29225307E+2	0.00000000E+0
1.19582607E+1	1.83658000E-6	2.84984342E+0	7.16707300E-2	4.88557508E+3	1.83573032E+3	2.46637976E-7	8.79350000E+0	1.29267218E+2	0.00000000E+0
1.19582607E+1	1.83658000E-6	2.84963398E+0	7.16723700E-2	4.88788280E+3	1.83577233E+3	2.46525738E-7	8.79350000E+0	1.29301213E+2	0.00000000E+0
1.19582607E+1	1.83658000E-6	2.84942454E+0	7.16746900E-2	4.89019091E+3	1.83583175E+3	2.46413577E-7	8.79350000E+0	1.29347397E+2	0.00000000E+0
1.19582607E+1	1.83681000E-6	2.84931982E+0	7.16782100E-2	4.89248848E+3	1.83592191E+3	2.46357525E-7	8.79350000E+0	1.29386854E+2	0.00000000E+0
1.19582607E+1	1.83704000E-6	2.84921510E+0	7.16798200E-2	4.89479439E+3	1.83596315E+3	2.46301492E-7	8.79350000E+0	1.29433007E+2	0.00000000E+0
1.19582607E+1	1.83681000E-6	2.84900566E+0	7.16826400E-2	4.89709237E+3	1.83603538E+3	2.46189484E-7	8.79350000E+0	1.29473462E+2	0.00000000E+0
1.19582607E+1	1.83704000E-6	2.84900566E+0	7.16856000E-2	4.89938795E+3	1.83611119E+3	2.46189484E-7	8.79350000E+0	1.29513003E+2	0.00000000E+0
1.19582607E+1	1.83704000E-6	2.84890094E+0	7.16882100E-2	4.90168246E+3	1.83617804E+3	2.46133509E-7	8.79350000E+0	1.29549376E+2	0.00000000E+0
1.19582607E+1	1.83658000E-6	2.84900566E+0	7.16881600E-2	4.90399398E+3	1.83617676E+3	2.46189484E-7	8.79350000E+0	1.29582664E+2	0.00000000E+0
1.19582607E+1	1.83658000E-6	2.84911038E+0	7.16912300E-2	4.90630117E+3	1.83625539E+3	2.46245479E-7	8.79350000E+0	1.29612425E+2	0.00000000E+0
1.19582607E+1	1.83634000E-6	2.84921510E+0	7.16936000E-2	4.90860849E+3	1.83631610E+3	2.46301492E-7	8.79350000E+0	1.29650664E+2	0.00000000E+0
1.19582607E+1	1.83588000E-6	2.84931982E+0	7.16973800E-2	4.91090572E+3	1.83641292E+3	2.46357525E-7	8.79350000E+0	1.29688685E+2	0.00000000E+0
1.19582607E+1	1.83588000E-6	2.84942454E+0	7.16974500E-2	4.91321749E+3	1.83641471E+3	2.46413577E-7	8.79350000E+0	1.29715375E+2	0.00000000E+0
1.19582607E+1	1.83541000E-6	2.84942454E+0	7.16982000E-2	4.91553643E+3	1.83643392E+3	2.46413577E-7	8.79350000E+0	1.29741247E+2	0.00000000E+0
1.19582607E+1	1.83518000E-6	2.84931982E+0	7.17017100E-2	4.91782743E+3	1.83652382E+3	2.46357525E-7	8.79350000E+0	1.29768164E+2	0.00000000E+0
1.19582607E+1	1.83495000E-6	2.84921510E+0	7.17046700E-2	4.92013189E+3	1.83659964E+3	2.46301492E-7	8.79350000E+0	1.29788706E+2	0.00000000E+0
1.19582607E+1	1.83471000E-6	2.84921510E+0	7.17076000E-2	4.92244617E+3	1.83667469E+3	2.46301492E-7	8.79350000E+0	1.29813686E+2	0.00000000E+0
1.19582607E+1	1.83448000E-6	2.84931982E+0	7.17117500E-2	4.92474508E+3	1.83678098E+3	2.46357525E-7	8.79350000E+0	1.29842492E+2	0.00000000E+0
1.19582607E+1	1.83425000E-6	2.84931982E+0	7.17146100E-2	4.92704615E+3	1.83685424E+3	2.46357525E-7	8.79340000E+0	1.29874287E+2	0.00000000E+0
1.19582607E+1	1.83401000E-6	2.84942454E+0	7.17144800E-2	4.92934702E+3	1.83685091E+3	2.46413577E-7	8.79350000E+0	1.29907483E+2	0.00000000E+0
1.19582607E+1	1.83378000E-6	2.84931982E+0	7.17155600E-2	4.93164151E+3	1.83687857E+3	2.46357525E-7	8.79350000E+0	1.29930037E+2	0.00000000E+0
1.19582607E+1	1.83355000E-6	2.84921510E+0	7.17172300E-2	4.93394392E+3	1.83692134E+3	2.46301492E-7	8.79350000E+0	1.29948297E+2	0.00000000E+0
1.19582607E+1	1.83355000E-6	2.84890094E+0	7.17200700E-2	4.93625067E+3	1.83699408E+3	2.46133509E-7	8.79350000E+0	1.29971212E+2	0.00000000E+0
1.19582607E+1	1.83308000E-6	2.84869150E+0	7.17227800E-2	4.93855746E+3	1.83706350E+3	2.46021615E-7	8.79350000E+0	1.29993272E+2	0.00000000E+0
1.19582607E+1	1.83285000E-6	2.84858678E+0	7.17255600E-2	4.94085523E+3	1.83713470E+3	2.45965697E-7	8.79350000E+0	1.30016866E+2	0.00000000E+0
1.19582607E+1	1.83238000E-6	2.84827262E+0	7.17276300E-2	4.94315590E+3	1.83718772E+3	2.45798057E-7	8.79350000E+0	1.30047823E+2	0.00000000E+0
1.19582607E+1	1.83169000E-6	2.84795846E+0	7.17300100E-2	4.94545747E+3	1.83724868E+3	2.45630588E-7	8.79350000E+0	1.30076069E+2	0.00000000E+0
1.19582607E+1	1.83122000E-6	2.84785374E+0	7.17325300E-2	4.94776103E+3	1.83731323E+3	2.45574804E-7	8.79350000E+0	1.30095921E+2	0.00000000E+0
1.19582607E+1	1.83029000E-6	2.84743486E+0	7.17349500E-2	4.95005161E+3	1.83737521E+3	2.45351854E-7	8.79350000E+0	1.30113761E+2	0.00000000E+0
1.19582607E+1	1.82959000E-6	2.84701598E+0	7.17385600E-2	4.95235063E+3	1.83746768E+3	2.45129208E-7	8.79350000E+0	1.30138897E+2	0.00000000E+0
1.19582607E+1	1.82912000E-6	2.84659710E+0	7.17410800E-2	4.95465521E+3	1.83753222E+3	2.44906864E-7	8.79350000E+0	1.30170206E+2	0.00000000E+0
1.19582607E+1	1.82866000E-6	2.84617822E+0	7.17438700E-2	4.95696017E+3	1.83760368E+3	2.44684824E-7	8.79350000E+0	1.30205074E+2	0.00000000E+0
1.19582607E+1	1.82819000E-6	2.84575935E+0	7.17456700E-2	4.95926767E+3	1.83764979E+3	2.44463085E-7	8.79350000E+0	1.30242206E+2	0.00000000E+0
1.19582607E+1	1.82773000E-6	2.84534047E+0	7.17500400E-2	4.96158661E+3	1.83776172E+3	2.44241647E-7	8.79350000E+0	1.30285697E+2	0.00000000E+0
1.19582607E+1	1.82703000E-6	2.84513103E+0	7.17525700E-2	4.96390045E+3	1.83782652E+3	2.44131041E-7	8.79350000E+0	1.30324523E+2	0.00000000E+0
1.19582607E+1	1.82680000E-6	2.84513103E+0	7.17547600E-2	4.96620707E+3	1.83788261E+3	2.44131041E-7	8.79350000E+0	1.30354591E+2	0.00000000E+0
1.19582607E+1	1.82656000E-6	2.84513103E+0	7.17555300E-2	4.96850459E+3	1.83790234E+3	2.44131041E-7	8.79350000E+0	1.30387794E+2	0.00000000E+0
1.19582607E+1	1.82587000E-6	2.84534047E+0	7.17564000E-2	4.97080575E+3	1.83792462E+3	2.44241647E-7	8.79350000E+0	1.30425330E+2	0.00000000E+0
1.19582607E+1	1.82563000E-6	2.84544519E+0	7.17573700E-2	4.97310255E+3	1.83794946E+3	2.44296978E-7	8.79350000E+0	1.30469740E+2	0.00000000E+0
1.19582607E+1	1.82540000E-6	2.84554991E+0	7.17605300E-2	4.97540949E+3	1.83803040E+3	2.44352328E-7	8.79350000E+0	1.30499519E+2	0.00000000E+0
1.19582607E+1	1.82540000E-6	2.84565463E+0	7.17587200E-2	4.97770764E+3	1.83798404E+3	2.44407697E-7	8.79350000E+0	1.30534023E+2	0.00000000E+0
1.19582607E+1	1.82493000E-6	2.84596878E+0	7.17617300E-2	4.98000190E+3	1.83806114E+3	2.44573916E-7	8.79350000E+0	1.30567136E+2	0.00000000E+0
1.19582607E+1	1.82447000E-6	2.84596878E+0	7.17630900E-2	4.98229947E+3	1.83809597E+3	2.44573916E-7	8.79350000E+0	1.30600512E+2	0.00000000E+0
1.19582607E+1	1.82400000E-6	2.84596878E+0	7.17632700E-2	4.98460689E+3	1.83810058E+3	2.44573916E-7	8.79350000E+0	1.30621690E+2	0.00000000E+0
1.19582607E+1	1.82354000E-6	2.84586407E+0	7.17651800E-2	4.98692443E+3	1.83814950E+3	2.44518491E-7	8.79350000E+0	1.30639361E+2	0.00000000E+0
1.19582607E+1	1.82330000E-6	2.84575935E+0	7.17676100E-2	4.98923420E+3	1.83821174E+3	2.44463085E-7	8.79350000E+0	1.30665737E+2	0.00000000E+0
1.19582607E+1	1.82330000E-6	2.84554991E+0	7.17699300E-2	4.99153842E+3	1.83827117E+3	2.44352328E-7	8.79340000E+0	1.30680552E+2	0.00000000E+0
1.19582607E+1	1.82330000E-6	2.84534047E+0	7.17712800E-2	4.99383961E+3	1.83830575E+3	2.44241647E-7	8.79350000E+0	1.30696715E+2	0.00000000E+0
1.19582607E+1	1.82284000E-6	2.84513103E+0	7.17735700E-2	4.99613296E+3	1.83836440E+3	2.44131041E-7	8.79350000E+0	1.30712491E+2	0.00000000E+0
1.19582607E+1	1.82237000E-6	2.84471215E+0	7.17755700E-2	4.99842942E+3	1.83841563E+3	2.43910054E-7	8.79350000E+0	1.30738971E+2	0.00000000E+0
1.19582607E+1	1.82191000E-6	2.84429327E+0	7.17786900E-2	5.00073610E+3	1.83849554E+3	2.43689367E-7	8.79340000E+0	1.30754089E+2	0.00000000E+0
1.19582607E+1	1.82167000E-6	2.84376967E+0	7.17793600E-2	5.00304269E+3	1.83851270E+3	2.43413929E-7	8.79350000E+0	1.30778676E+2	0.00000000E+0
1.19582607E+1	1.82121000E-6	2.84324607E+0	7.17826800E-2	5.00534458E+3	1.83859774E+3	2.43138958E-7	8.79340000E+0	1.30799633E+2	0.00000000E+0
1.19582607E+1	1.82051000E-6	2.84293191E+0	7.17848500E-2	5.00764405E+3	1.83865332E+3	2.42974199E-7	8.79340000E+0	1.30826241E+2	0.00000000E+0
1.19582607E+1	1.81935000E-6	2.84293191E+0	7.17864300E-2	5.00994938E+3	1.83869379E+3	2.42974199E-7	8.79340000E+0	1.30861230E+2	0.00000000E+0
1.19582607E+1	1.81818000E-6	2.84293191E+0	7.17893200E-2	5.01225841E+3	1.83876781E+3	2.42974199E-7	8.79340000E+0	1.30887351E+2	0.00000000E+0
1.19582607E+1	1.81748000E-6	2.84314135E+0	7.17930000E-2	5.01457721E+3	1.83886207E+3	2.43084020E-7	8.79340000E+0	1.30920173E+2	0.00000000E+0
1.19582607E+1	1.81702000E-6	2.84324607E+0	7.17955700E-2	5.01687423E+3	1.83892790E+3	2.43138958E-7	8.79340000E+0	1.30954308E+2	0.00000000E+0
1.19582607E+1	1.81678000E-6	2.84335079E+0	7.18002500E-2	5.01917354E+3	1.83904777E+3	2.43193915E-7	8.79340000E+0	1.30990117E+2	0.00000000E+0
1.19582607E+1	1.81678000E-6	2.84335079E+0	7.18000500E-2	5.02147519E+3	1.83904264E+3	2.43193915E-7	8.79340000E+0	1.31023744E+2	0.00000000E+0
1.19582607E+1	1.81702000E-6	2.84324607E+0	7.18013800E-2	5.02376989E+3	1.83907671E+3	2.43138958E-7	8.79340000E+0	1.31061840E+2	0.00000000E+0
1.19582607E+1	1.81702000E-6	2.84335079E+0	7.18031300E-2	5.02606070E+3	1.83912153E+3	2.43193915E-7	8.79340000E+0	1.31093395E+2	0.00000000E+0
1.19582607E+1	1.81678000E-6	2.84366495E+0	7.18081500E-2	5.02837577E+3	1.83925011E+3	2.43358898E-7	8.79340000E+0	1.31123301E+2	0.00000000E+0
1.19582607E+1	1.81655000E-6	2.84397911E+0	7.18105200E-2	5.03068322E+3	1.83931082E+3	2.43524048E-7	8.79340000E+0	1.31153519E+2	0.00000000E+0
1.19582607E+1	1.81632000E-6	2.84418855E+0	7.18124100E-2	5.03298278E+3	1.83935922E+3	2.43634242E-7	8.79340000E+0	1.31182917E+2	0.00000000E+0
1.19582607E+1	1.81632000E-6	2.84418855E+0	7.18140800E-2	5.03528134E+3	1.83940200E+3	2.43634242E-7	8.79340000E+0	1.31218981E+2	0.00000000E+0
1.19582607E+1	1.81655000E-6	2.84376967E+0	7.18157700E-2	5.03758537E+3	1.83944529E+3	2.43413929E-7	8.79340000E+0	1.31255178E+2	0.00000000E+0
1.19582607E+1	1.81655000E-6	2.84335079E+0	7.18182800E-2	5.03988395E+3	1.83950958E+3	2.43193915E-7	8.79340000E+0	1.31297448E+2	0.00000000E+0
1.19582607E+1	1.81678000E-6	2.84272247E+0	7.18200600E-2	5.04219872E+3	1.83955517E+3	2.42864453E-7	8.79340000E+0	1.31328293E+2	0.00000000E+0
1.19582607E+1	1.81702000E-6	2.84219887E+0	7.18216500E-2	5.04449768E+3	1.83959589E+3	2.42590412E-7	8.79340000E+0	1.31359179E+2	0.00000000E+0
1.19582607E+1	1.81702000E-6	2.84167527E+0	7.18258300E-2	5.04680306E+3	1.83970296E+3	2.42316835E-7	8.79330000E+0	1.31393354E+2	0.00000000E+0
1.19582607E+1	1.81702000E-6	2.84136112E+0	7.18278700E-2	5.04908587E+3	1.83975521E+3	2.42152911E-7	8.79340000E+0	1.31426615E+2	0.00000000E+0
1.19582607E+1	1.81655000E-6	2.84136112E+0	7.18313800E-2	5.05139577E+3	1.83984511E+3	2.42152911E-7	8.79340000E+0	1.31463520E+2	0.00000000E+0
1.19582607E+1	1.81655000E-6	2.84146584E+0	7.18327600E-2	5.05370960E+3	1.83988046E+3	2.42207534E-7	8.79330000E+0	1.31504116E+2	0.00000000E+0
1.19582607E+1	1.81655000E-6	2.84167527E+0	7.18356400E-2	5.05602653E+3	1.83995422E+3	2.42316835E-7	8.79340000E+0	1.31537677E+2	0.00000000E+0
1.19582607E+1	1.81678000E-6	2.84198943E+0	7.18386700E-2	5.05832708E+3	1.84003183E+3	2.42480926E-7	8.79340000E+0	1.31570951E+2	0.00000000E+0
1.19582607E+1	1.81725000E-6	2.84230359E+0	7.18395500E-2	5.06062452E+3	1.84005437E+3	2.42645183E-7	8.79330000E+0	1.31600438E+2	0.00000000E+0
1.19582607E+1	1.81818000E-6	2.84272247E+0	7.18404700E-2	5.06291703E+3	1.84007794E+3	2.42864453E-7	8.79340000E+0	1.31622559E+2	0.00000000E+0
1.19582607E+1	1.81935000E-6	2.84303663E+0	7.18417200E-2	5.06521381E+3	1.84010995E+3	2.43029100E-7	8.79340000E+0	1.31647059E+2	0.00000000E+0
1.19582607E+1	1.82098000E-6	2.84335079E+0	7.18439000E-2	5.06752036E+3	1.84016579E+3	2.43193915E-7	8.79340000E+0	1.31670020E+2	0.00000000E+0
1.19582607E+1	1.82261000E-6	2.84366495E+0	7.18468200E-2	5.06983060E+3	1.84024058E+3	2.43358898E-7	8.79340000E+0	1.31692970E+2	0.00000000E+0
1.19582607E+1	1.82424000E-6	2.84387439E+0	7.18464900E-2	5.07213712E+3	1.84023213E+3	2.43468979E-7	8.79330000E+0	1.31717596E+2	0.00000000E+0
1.19582607E+1	1.82540000E-6	2.84429327E+0	7.18470700E-2	5.07443313E+3	1.84024698E+3	2.43689367E-7	8.79330000E+0	1.31740313E+2	0.00000000E+0
1.19582607E+1	1.82656000E-6	2.84450271E+0	7.18476000E-2	5.07672774E+3	1.84026056E+3	2.43799673E-7	8.79340000E+0	1.31758465E+2	0.00000000E+0
1.19582607E+1	1.82726000E-6	2.84471215E+0	7.18465700E-2	5.07902790E+3	1.84023418E+3	2.43910054E-7	8.79330000E+0	1.31769971E+2	0.00000000E+0
1.19582607E+1	1.82819000E-6	2.84460743E+0	7.18486200E-2	5.08133528E+3	1.84028669E+3	2.43854854E-7	8.79340000E+0	1.31777578E+2	0.00000000E+0
1.19582607E+1	1.82936000E-6	2.84429327E+0	7.18512200E-2	5.08364771E+3	1.84035328E+3	2.43689367E-7	8.79340000E+0	1.31784676E+2	0.00000000E+0
1.19582607E+1	1.83006000E-6	2.84376967E+0	7.18546100E-2	5.08594989E+3	1.84044011E+3	2.43413929E-7	8.79340000E+0	1.31794901E+2	0.00000000E+0
